IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.49,,,4.85,,8.63,6.5 [4.8-8.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.52,,,4.86,,8.68,6.5 [4.9-8.7],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,6.91,,,4.78,,9.87,6.9 [4.8-9.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,61.34,,,52.8,,69.24,61.3 [52.8-69.2],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,64.56,,,55.84,,72.43,64.6 [55.8-72.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,65.10,,,55.82,,73.38,65.1 [55.8-73.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,66.96,,,58.65,,74.32,67.0 [58.6-74.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,7.15,,,5.33,,9.52,7.1 [5.3-9.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,7.21,,,4.94,,10.4,7.2 [4.9-10.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,7.78,,,5.45,,10.98,7.8 [5.4-11.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,74.64,,,66.64,,81.27,74.6 [66.6-81.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,8.00,,,5.43,,11.63,8.0 [5.4-11.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,8.13,,,5.77,,11.33,8.1 [5.8-11.3],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,8.21,,,5.77,,11.54,8.2 [5.8-11.5],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,8.46,,,5.93,,11.92,8.5 [5.9-11.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,8.78,,,5.91,,12.84,8.8 [5.9-12.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.23,,,7.03,,12.02,9.2 [7.0-12.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.63,,,7.36,,11.9,9.6 [7.4-11.9],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.83,,,6.57,,14.43,9.8 [6.6-14.4],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.75,,,6.87,,13.65,9.8 [6.9-13.6],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.76,,,7.25,,13,9.8 [7.3-13.0],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,9.80,,,7.41,,12.84,9.8 [7.4-12.8],,,EN,2018-09-13 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,,,,,,,No data,827,,EN,2018-11-05 00:00:00
